Id,Source,HasRoom,AccoTypeId,Latitude,Longitude,Shortname,IsBookable,Zip,City,Name,Phone,Street,Website,Language,CountryCode
724FDBB7CFC811D1BA6B444553540000_REDUCED,LTS,True,HotelPension,46.5306,10.5811,Garni Olympia,False,39029.0,Solda,Garni Olympia,+39 0473 613007,Via Forestale 17,http://www.garniolympia.com,it,IT
EBB2FC606D8311D296A900A0244EAF51_REDUCED,LTS,True,HotelPension,46.697383,11.151477,Garni Ortenstein,False,39019.0,Tirolo,Garni Ortenstein,+39 0473 923613,"via Aslago, 66/A",http://www.garni-ortenstein.com,it,IT
724FDBBACFC811D1BA6B444553540000_REDUCED,LTS,True,HotelPension,46.5317,10.5747,Garni Ortlerhof,False,39029.0,Solda,Garni Ortlerhof,+39 0473 613052,Via Principale 3,http://www.ortlerhof-sulden.com,it,IT
C0DF9B2576D911D18F2900A02427D15E_REDUCED,LTS,True,HotelPension,46.546899,11.768207,Garni Ortles - Angelo,False,39048.0,Selva - Val Gardena,Garni Ortles - Angelo,+39 338 3382670,Str. Plan 15,http://www.ortles-angelo.com,it,IT
8748450893E311D1924700805A150B0B_REDUCED,LTS,True,HotelPension,46.3842,11.2504,Garni Osannahöfl,False,39052.0,Caldaro,Garni Osannahöfl,+39 0471 960246,San Giuseppe al Lago 35,http://www.osannahoefl.it,it,IT
C0DF8C6676D911D18F2900A02427D15E_REDUCED,LTS,True,HotelPension,46.5575,11.7239,Garni Ossi,False,39047.0,S. Cristina - Val Gardena,Garni Ossi,+39 0471 792105,Str. Dursan 46,http://www.garni-ossi.com,it,IT
11893AD9C0CD11D2AE71004095429799_REDUCED,LTS,True,HotelPension,46.6758,11.1769,Garni Pallottiheim,False,39012.0,Merano,Garni Pallottiheim,+39 0473 230132,Via delle Piante 7-9,http://www.casapallotti.it,it,IT
31976ED3934511D2879000608C0B00B7_REDUCED,LTS,True,HotelPension,46.778057,11.899995,Garni Panorama,False,39030.0,San Lorenzo di Sebato,Garni Panorama,+39 0474 474383,"Im Lederacker 20, San Martino",http://www.hotelonach.com,it,IT
DBECB5619C8D11D1BF2A00A0240E9D76_REDUCED,LTS,True,HotelPension,46.3439,11.2408,Garni Panorama,False,39040.0,TERMENO,Appartamenti e Garni Panorama,+39 0471 860261,"Via S. Giacomo, 25",http://www.panorama-tramin.com,it,IT
824D85B429E711D599D20050DA7125DB_REDUCED,LTS,True,HotelPension,46.5714,11.6722,Garni Panoramik,False,39046.0,Ortisei - Val Gardena,Garni Panoramik,+39 0471 796495,Str. Vidalong 9,http://www.panoramik.it,it,IT
5D46E98E76F611D1957100805A150B0B_REDUCED,LTS,True,HotelPension,46.7344,12.28,Garni Patzleiner,False,39038.0,San Candido,Garni Patzleiner,+39 0474 913211,Via Mantinger 3,http://www.garnipatzleiner.com,it,IT
4F232B82D187C3020846895C70E9BB1A_REDUCED,LTS,False,HotelPension,46.698074,11.939521,Garni Pe de Munt,False,39030.0,San Vigilio di Marebbe,Garni Pe de Munt,+39 0474 501018,Str. Paracia 44,,it,IT
37D4C9C002E311D385D50060082C3577_REDUCED,LTS,True,HotelPension,46.7731,11.6639,Garni Peintnerhof,False,39040.0,Naz-Sciaves,Garni Peintnerhof,+39 0472 412450,"Sciaves, Via Val Pusteria 5",http://www.peintnerhof.net,it,IT
B2070040F6E211D1A26F00400547832A_REDUCED,LTS,True,HotelPension,46.616528,10.590794,Garni Pension Astoria,False,39026.0,Prato allo Stelvio,Garni Pension Astoria,+39 0473 616338,Via Maniscalchi 1,http://www.pension-astoria.it,it,IT
A2E20A16C4B211D19C5D006097AF193B_REDUCED,LTS,True,HotelPension,46.8167,11.9395,Garni Peskoller,False,39031.0,S. Giorgio,Garni Peskoller,+39 340 3523517,via Kehlburg 4,http://garnipeskoller.it,it,IT
C0DF99E476D911D18F2900A02427D15E_REDUCED,LTS,True,HotelPension,46.558533,11.761808,Garni Petra,False,39048.0,Selva - Val Gardena,Garni Petra,+39 0471 795061,Str. Puez 42,http://www.garni-petra.com,it,IT
EBB2FCF46D8311D296A900A0244EAF51_REDUCED,LTS,True,HotelPension,46.6865,11.1676,Garni Pircher,False,39019.0,Tirolo,Garni Pircher,+39 0473 236919,via del Giovo 13,http://www.garni-pircher.com,it,IT
B7B9B61EF57311D1B2A800104B36EAE5_REDUCED,LTS,True,HotelPension,46.70878,10.530003,Garni Platzer,False,39024.0,Malles - Burgusio,Garni Platzer,+39 0473 830097,"Burgusio, 182",http://www.garni-platzer.com,it,IT
32E7BDA78E7B11D181AB006097B896BA_REDUCED,LTS,True,HotelPension,46.6773,11.1906,Garni Pluner,False,39017.0,Scena,Garni Pluner,+39 0473 211127,Via Goyen 2,http://www.pluner.schenna.com,it,IT
EBB2FB6A6D8311D296A900A0244EAF51_REDUCED,LTS,True,HotelPension,46.6938,11.1536,Garni Pöhl,False,39019.0,Tirolo,Garni Pöhl,+39 0473 923686,via Mühlanger 5,http://www.garni-poehl.com,it,IT
7AFC2F4326514654BC7F47F981680CCE_REDUCED,LTS,True,HotelPension,46.3141,11.2247,Garni Pomella,False,39040.0,Cortaccia s.S.d.V.,Garni Pomella,+39 0471 880142,Botengasse 9,http://www.garnipomella.it,it,IT
EBB2FB706D8311D296A900A0244EAF51_REDUCED,LTS,True,HotelPension,46.696233,11.14929,Garni Praidlerhof,False,39019.0,Tirolo,Garni Praidlerhof,+39 0473 923392,"via Aslago, 72",http://www.praidlerhof.it,it,IT
32E7BDB38E7B11D181AB006097B896BA_REDUCED,LTS,True,HotelPension,46.688162,11.189361,Garni Prairerhof,False,39017.0,Scena,Garni Prairerhof,+39 340 2132436,Via Verdins 4,http://www.prairerhof.com,it,IT
C0DF99EF76D911D18F2900A02427D15E_REDUCED,LTS,True,HotelPension,46.561695,11.735415,Garni Pramauron,False,39048.0,Selva - Val Gardena,Garni Pramauron,+39 0471 793197,Str. Raiser 25,http://www.pramauron.com,it,IT
BA1AF354A1A311D3A0B800105A6F94EC_REDUCED,LTS,True,HotelPension,46.6486,11.6003,Garni Pramstrahler,False,39043.0,Gudon/Chiusa,Garni Pramstrahler,+39 0472 844004,"Paese Gudon, 67",http://www.garnipramstrahler.it,it,IT
A92A688D413911D483B90050BAC0A490_REDUCED,LTS,True,HotelPension,46.6425,11.1347,Garni Pranterhof,False,39020.0,Marlengo,Pranterhof,+39 0473 220468,"Via Monte Leone, 12",http://www.garni-pranterhof.com,it,IT
C0DF8CFC76D911D18F2900A02427D15E_REDUCED,LTS,True,HotelPension,46.5597,11.729,Garni Puez,False,39047.0,S. Cristina - Val Gardena,Garni Puez,+39 338 5940875,Str. Cisles 13,http://www.garnipuez.it,it,IT
2A6D34B1315C11D486470050044B7053_REDUCED,LTS,True,HotelPension,46.548522,11.875332,Garni Raetia,False,39033.0,Corvara,Garni Raetia,+39 0471 836088,Str. Col Alt 87,http://www.garniraetia.it,it,IT
ACC5321C76F211D18F2900A02427D15E_REDUCED,LTS,True,HotelPension,46.6227,11.1476,Garni Raffein,False,39011.0,Lana,Garni Raffein & Co. KG,+39 0473 561491,Via Greiten 3,http://www.raffein.it,it,IT
5D46E92276F611D1957100805A150B0B_REDUCED,LTS,True,HotelPension,46.7411,12.3623,Garni Ragerhof,False,39038.0,Prato Drava,Garni Ragerhof,+39 0474 966702,Via Loreto 10,http://www.ragerhof.it,it,IT
BCA48EC861FE6FDD13C73497A7B90816_REDUCED,LTS,True,HotelPension,46.699472,11.934285,Garni Rautal,False,39030.0,San Vigilio di Marebbe,Garni Rautal,+39 0474 501122,Str. Plazores 12,http://www.rautal.com,it,IT
2F2F3EAFDD3B11D2A24C00C026A25F22_REDUCED,LTS,True,HotelPension,46.544303,11.207482,Garni Rebhof,False,39010.0,Nalles,Garni Rebhof,+39 0471 678924,Via Vilpiano 19,http://www.garni-rebhof.eu,it,IT
A9E90BBD779111D1957700805A150B0B_REDUCED,LTS,True,HotelPension,46.765464,10.532316,Garni Regina,False,39027.0,San Valentino alla Muta,Garni Regina,+39 0473 634601,via Chiesa 6,http://www.garni-regina.com,it,IT
5672EB7F4ED5960B8E10F0DDB1858310_REDUCED,LTS,True,HotelPension,46.708574,11.664772,Garni Reider,False,39030.0,Sesto,Garni Reider,+39 0474 710404,Via San Giuseppe 27,http://www.reider.cc,it,IT
DC4488BCA3E811D388670040C72E218E_REDUCED,LTS,True,HotelPension,46.575014,11.237952,Garni Reider,False,39010.0,MELTINA,Garni Reider,+39 0471 1630659,VIA ALLA FUNIVIA 3,http://www.gasthof-reider.com,it,IT
CD848B6928BE11D4BAA8009027F15066_REDUCED,LTS,True,HotelPension,46.787955,12.056433,Garni Renzler,False,39030.0,Rasun di Sopra,Garni Renzler,+39 0474 496179,Rasun di Sopra 7,http://www.renzler.it,it,IT
EA615D4194E011D2B48C004095429786_REDUCED,LTS,True,HotelPension,46.6831,11.1047,Garni & Residence Alpenblick,False,39022.0,Lagundo,Garni & Residence Alpenblick,+39 0473 448715,Plars di Mezzo 47,http://www.pensionalpenblick.it,it,IT
5E89C6A84C5F11D6BF0800A0C9983C72_REDUCED,LTS,True,HotelPension,46.568442,11.564387,Garni - Residence Martina Breakfast Lodge,False,39040.0,Castelrotto,Garni Martina,+39 0471 706361,Via Panider 19,http://www.martina-lodge.com,it,IT
EA615C9094E011D2B48C004095429786_REDUCED,LTS,True,HotelPension,46.6875,11.1231,Garni - Residence Nutzhof,False,39022.0,Lagundo,Garni & Residence Nutzhof,+39 0473 448596,Via Leiten 1,http://www.nutzhof.com,it,IT
A5699E6FEA3711D1BFF40000B4903BD8_REDUCED,LTS,True,HotelPension,46.6169,10.8269,Garni Residence Obstgarten,False,39021.0,Coldrano,Garni Residence Obstgarten,+39 0473 742168,Krummweg 22,http://www.obstgarten.it,it,IT
1D95474C37CE11D4ADB500E07D7BF1D1_REDUCED,LTS,True,HotelPension,46.7014,11.9294,Garni Residence Stella,False,39030.0,San Vigilio di Marebbe,Garni Residence Stella,+39 334 3378506,"Str. Tlosöra, 1",http://www.garnistella.com,it,IT
F0E1627DCCA04DB4AAE38D2956DDBF8F_REDUCED,LTS,True,HotelPension,46.5692,11.5631,Garni-Residence Trocker,False,39040.0,Castelrotto,Garni Residence Trocker,+39 0471 705200,Via Föstl 3,http://www.residencetrocker.com,it,IT
2A6D3532315C11D486470050044B7053_REDUCED,LTS,True,HotelPension,46.5531,11.8553,Garni Reutlingen,False,39033.0,Colfosco,Garni Reutlingen,+39 0471 836094,Str. Col Pradat 8,http://www.garni-reutlingen.com,it,IT
A5699D9AEA3711D1BFF40000B4903BD8_REDUCED,LTS,True,HotelPension,46.6181,10.8522,Garni Rinner,False,39021.0,Laces,Garni Rinner Julia,+39 0473 623202,Via Principale 8/b,http://www.garni-rinner.it,it,IT
824D85BD29E711D599D20050DA7125DB_REDUCED,LTS,True,HotelPension,46.571153,11.673544,Garni Rives,False,39046.0,Ortisei in Val Gardena,Garni Rives,+39 0471 796263,Via Palmer 5,http://www.garnirives.it,it,IT
C0DF9A1176D911D18F2900A02427D15E_REDUCED,LTS,True,HotelPension,46.558196,11.755287,Garni Romantica,False,39048.0,Selva - Val Gardena,Garni Romantica,+39 0471 795192,Str. Col da Lech 15,http://www.garniromantica.it,it,IT
31976F94934511D2879000608C0B00B7_REDUCED,LTS,True,HotelPension,46.783313,11.898156,Garni Rotgerber,False,39030.0,San Lorenzo di Sebato,Garni Rotgerber,+39 0474 474304,"Via Borgata, 2",,it,IT
C0DF9A2776D911D18F2900A02427D15E_REDUCED,LTS,True,HotelPension,46.5522,11.761993,Garni Rubens,False,39048.0,Selva - Val Gardena,Garni Rubens,+39 0471 795416,Str. Frëina 25,http://www.garni-rubens.com,it,IT
824D85C029E711D599D20050DA7125DB_REDUCED,LTS,True,HotelPension,46.5775,11.6722,Garni Rumanc,False,39046.0,Ortisei - Val Gardena,Garni Rumanc,+39 0471 796553,Str. Sneton 63,http://www.rumanc.com,it,IT
DBECB5679C8D11D1BF2A00A0240E9D76_REDUCED,LTS,True,HotelPension,46.3275,11.2369,Garni Runggner Traubenhof,False,39040.0,TERMENO,Garni Runggner Traubenhof,+39 339 7705942,Via M.-R.-v.-Grabmayr-Str. 2,http://www.runggner-traubenhof.it,it,IT
C0DF8D0B76D911D18F2900A02427D15E_REDUCED,LTS,True,HotelPension,46.5592,11.7175,Garni Ruscel,False,39047.0,S. Cristina - Val Gardena,Garni Ruscel,+39 0471 793301,Str. Val 3,http://www.ruscel.com,it,IT
58B706AF0A7D4171B1000D333ECCE5B5_REDUCED,LTS,True,HotelPension,46.5681,11.5631,Garni Savoy,False,39040.0,Castelrotto,Garni Savoy,+39 0471 706707,Via Grondelboden 1,http://www.hotel-savoy.bz,it,IT
1EDB8FC8596D11D4ADB500E07D7BF1D1_REDUCED,LTS,True,HotelPension,46.697857,11.934037,Garni Sayonara,False,39030.0,San Vigilio di Marebbe,Garni Sayonara,+39 0474 501 077,"Str. Senes, 8",http://www.garnisayonara.it,it,IT
C0DF9B2F76D911D18F2900A02427D15E_REDUCED,LTS,True,HotelPension,46.550321,11.763784,Garni Sayonara,False,39048.0,Selva - Val Gardena,Garni Sayonara,+39 0471 795216,Str. Ciampinëi 24,http://www.garnisayonara.com,it,IT
C0DF9A4176D911D18F2900A02427D15E_REDUCED,LTS,True,HotelPension,46.550011,11.764551,Garni Schenk,False,39048.0,Selva - Val Gardena,Garni Schenk,+39 0471 795300,Str. Ciampinëi 40,http://www.garni-schenk.it,it,IT
3E2B494B9ED211D198A50020AF553E00_REDUCED,LTS,True,HotelPension,46.4506,11.2506,Garni Schloss Englar,False,39057.0,Pigano | Appiano,Garni castello Englar,+39 0471 662628,Pigeno 42,http://www.schloss-englar.it,it,IT
A8E71AFD9E0811D198A50020AF553E00_REDUCED,LTS,True,HotelPension,46.4603,11.2525,Garni Schloss Paschbach,False,39057.0,S. Michele | Appiano,Garni castello Paschbach,+39 0471 662588,Via Monte 33,http://www.schlosspaschbach.it,it,IT
B99E6CCC545C11D1953300805A150B0B_REDUCED,LTS,True,HotelPension,46.650877,11.002764,Garni Schmiedhof,False,39025.0,Naturno,Garni Schmiedhof,+39 0473 667428,Via Castello 3,http://www.schmiedhof.it,it,IT
EBB2FC786D8311D296A900A0244EAF51_REDUCED,LTS,True,HotelPension,46.675649,11.167495,Garni Schneeburghof,False,39019.0,Tirolo,Garni Schneeburghof,+39 0473 923595,"via Monte Benedetto, 26",http://www.schneeburghof.com,it,IT
A9E90DB8779111D1957700805A150B0B_REDUCED,LTS,True,HotelPension,46.829866,10.516099,Garni Schönebenblick,False,39027.0,Resia,Garni Schönebenblick,+39 0473 421137,via principale 32,http://www.schoenebenblick.com,it,IT
A2E208F8C4B211D19C5D006097AF193B_REDUCED,LTS,True,HotelPension,46.771129,11.943661,Garni Schorneck,False,39031.0,Riscone,Garni Schorneck,+39 0474 548132,via Funivia 11 A,http://www.schorneck.com,it,IT
494368DFFBBD11D198EE00608C71A639_REDUCED,LTS,True,HotelPension,46.6317,10.7583,Garni Schuster,False,39028.0,Corzes/Silandro,Garni Schuster,+39 0473 730522,"Vicolo Fabbri, 14",http://www.gasthof-sonne.info/garni.html,it,IT
84FDFE8690DF11D1AD760020AFF92740_REDUCED,LTS,True,HotelPension,46.9028,11.9564,Garni Schwarzenstein,False,39032.0,Caminata,Garni Schwarzenstein,+39 0474 678334,Via Johann-Prenn 2,http://www.garni-schwarzenstein.it,it,IT
162745227FA111D2A14100A0246F59E1_REDUCED,LTS,False,HotelPension,46.735341,12.223697,Garni Schwarzer Adler,False,39034.0,Dobbiaco,Albergo Aquila Nera,+39 0474 972108,"Piazza Parocchia, 6",,it,IT
080F2AEF205C11D6824F0020AF71A63E_REDUCED,LTS,True,HotelPension,46.6166,10.7002,Garni Schwarzer Adler,False,39023.0,Lasa,Garni Schwarzer Adler,+39 0473 626140,Via Venosta 53,,it,IT
C6564ED6BCE611D1BAAA00805A13E75D_REDUCED,LTS,True,HotelPension,46.67,11.0567,Garni Schweigerhof,False,39020.0,Rablà,Garni Schweigerhof,+39 0473 967083,Via Gerold 19,http://www.garni-schweigerhof.com,it,IT
5D46E94276F611D1957100805A150B0B_REDUCED,LTS,True,HotelPension,46.7308,12.2797,Garni Siebnerhof,False,39038.0,San Candido,Garni Siebnerhof,+39 0474 913428,Via dei Tintori 24,http://www.siebnerhof.com,it,IT
B99E6CBA545C11D1953300805A150B0B_REDUCED,LTS,True,HotelPension,46.648854,10.992905,Garni Sonnblick,False,39025.0,Naturno,Garni Sonnblick,+39 0473 667390,Via Adige  45,http://www.garni-sonnblick.it,it,IT
32001BABAA1311D1926F00805A150B0B_REDUCED,LTS,True,HotelPension,46.6031,11.6106,Garni Sonneck,False,39040.0,Laion,Garni Sonneck,+39 0471 656059,S. Pietro. 53A,http://www.garni-sonneck.com,it,IT
C579125A63B611D4AAEE00105A4AB73F_REDUCED,LTS,True,BedBreakfast,46.88,11.365,Garni Sonnegg,False,39040.0,Racines,Garni Sonnegg,+39 0472 756633,Pratone 17,http://www.sonnegg.net,it,IT
86DB9DA9547A11D3BBA90000E870A1E4_REDUCED,LTS,True,HotelPension,46.3962,11.3888,Garni Sonnegg,False,39040.0,Nova Ponente - Monte San Pietro,Garni Sonnegg,+39 0471 615245,Centro 43,http://www.garnisonnegg.it,it,IT
7E2C5B4A23B3A908BDF4198A0A407E27_REDUCED,LTS,True,HotelPension,46.652811,10.999185,Garni Sonnenloft,False,39028.0,Naturno,Garni Sonnenloft,+39 340 1153045,Via San Zeno 7,http://www.sonnenloft.it,it,IT
AFB18B0F5FA411D3B66500105A7328DD_REDUCED,LTS,True,HotelPension,46.8919,11.8613,Garni Sonnklar,False,39030.0,Selva dei Molini,Garni Sonnklar,+39 0474 653136,Hauptort 21 B,,it,IT
EBB2FD0C6D8311D296A900A0244EAF51_REDUCED,LTS,True,HotelPension,46.691,11.1631,Garni Sonnleiten,False,39019.0,Tirolo,Garni Sonnleiten,+39 0473 923357,"via Ling, 34",http://www.suedtirol-sonnleiten.jimdo.com,it,IT
47612BC2CD7E11D3B0850060080F0D7A_REDUCED,LTS,True,HotelPension,46.6539,11.04,Garni Sonnwend,False,39025.0,Plaus,Garni Sonnwend,+39 0473 660082,VIa Hilb 1,http://www.sonnwend.it,it,IT
C0DF9A5A76D911D18F2900A02427D15E_REDUCED,LTS,True,HotelPension,46.560159,11.763529,Garni Sovara,False,39048.0,Selva - Val Gardena,Garni Sovara,+39 0471 795505,Str. Larciunëi 22,http://www.garni-sovara.it,it,IT
617CE804255511D3A2B600A0245ACF9C_REDUCED,LTS,True,HotelPension,46.383579,11.27064,Garni Sparer,False,39052.0,Caldaro,Garni Sparer,+39 0471 960004,Campi al Lago 2,http://www.garni-sparer.it,it,IT
EA615C9694E011D2B48C004095429786_REDUCED,LTS,True,HotelPension,46.6883,11.1242,Garni Spisshof,False,39022.0,Lagundo,Garni Spisshof,+39 0473 448654,Via Leiten  12,http://www.spisshof.com,it,IT
2F2F3EA6DD3B11D2A24C00C026A25F22_REDUCED,LTS,True,HotelPension,46.540516,11.204534,Garni Stamserhof,False,39010.0,Nalles,Garni Stamserhof,+39 0471 678851,Via Andreas Hofer 17,http://www.pension-stamserhof.com,it,IT
3758B32F1AD84251BAE6BDFF33D23D6F_REDUCED,LTS,True,HotelPension,46.69567,11.172836,Garni St. Corbinian,False,39010.0,Caines,Garni St. Corbinian,+39 0473 241115,Via Giovo 5,http://www.corbinian.it,it,IT
5CA7EF071C8411D6B7690050BF12901B_REDUCED,LTS,True,HotelPension,46.516934,11.500898,Garni Steffi,False,39050.0,Fiè allo Sciliar,Garni Steffi,+39 0471 725037,Via Castello 7,http://www.garni-steffi.it,it,IT
B7B9B624F57311D1B2A800104B36EAE5_REDUCED,LTS,True,BedBreakfast,46.709967,10.528524,Garni St. Johann,False,39024.0,Malles - Burgusio,Garni St. Johann,+39 0473 831554,"Burgusio, 180",http://www.garni-st-johann.it,it,IT
EBB2FD1E6D8311D296A900A0244EAF51_REDUCED,LTS,True,HotelPension,46.697294,11.153891,Garni Streitlhof,False,39019.0,Tirolo,Garni Streitlhof,+39 0473 923473,"via Aslago, 54",http://www.streitlhof.com,it,IT
EBB2FB8E6D8311D296A900A0244EAF51_REDUCED,LTS,True,HotelPension,46.694941,11.153671,Garni Stübele,False,39019.0,Tirolo,Garni Stübele,+39 0473 923687,"via Mühlanger, 23",http://www.stuebele-dorftirol.com,it,IT
1627457F7FA111D2A14100A0246F59E1_REDUCED,LTS,True,HotelPension,46.744151,12.206058,Garni Sunnseit'n,False,39034.0,Dobbiaco,Garni Sunnseit'n,+39 0474 972466,Santa Maria 8,http://www.sunnseitn.it,it,IT
C0E77E26651711D4AB0A0050DA6D1102_REDUCED,LTS,True,HotelPension,46.5844,11.8978,Garni Tamarindo,False,39036.0,La Villa,Garni Tamarindo,+39 0471 844096,Str. Plaön 20,http://www.tamarindo-lavilla.it,it,IT
C0DF8C7276D911D18F2900A02427D15E_REDUCED,LTS,True,HotelPension,46.558086,11.710983,Garni Tannenheim,False,39047.0,S. Cristina - Val Gardena,Garni Tannenheim,+39 366 1878076,Str. Plan dala Sia 16,https://www.garnitannenheim.it,it,IT
F46450D24B6311D492EC00500489FB7D_REDUCED,LTS,True,HotelPension,46.458452,11.334031,Garni Tezzele,False,39055.0,San Giacomo/Laives,Garni Tezzele,+39 0471 251669,Via San Giacomo 76,,it,IT
2BCEC144942011D28361444553540000_REDUCED,LTS,True,HotelPension,46.470512,11.52969,Garni Thalerhof,False,39050.0,Tires al Catinaccio,Garni Thalerhof,+39 0471 642164,Oberstraße 21 A,http://www.thalerhof.net,it,IT
2A6D34BD315C11D486470050044B7053_REDUCED,LTS,True,HotelPension,46.5536,11.8686,Garni Tofana,False,39033.0,Corvara,Garni Tofana,+39 0471 836008,Str. Agá 34,http://www.garnitofana.it,it,IT
C0DF9B3A76D911D18F2900A02427D15E_REDUCED,LTS,True,HotelPension,46.555249,11.741352,Garni Tramans,False,39048.0,Selva - Val Gardena,Garni Tramans,+39 0471 795071,Str. La Sëlva 75,http://www.tramans.com,it,IT
FAE1ED2880BA11D4ABA80050DA3F6964_REDUCED,LTS,True,HotelPension,46.5717,11.9308,Garni Travenanzes,False,39036.0,San Cassiano,Garni Travenanzes,+39 0471 849450,Str. Micurá de Rü 19,http://www.travenanzes.it,it,IT
6E11B891934011D1AD760020AFF92740_REDUCED,LTS,True,HotelPension,46.920219,11.956698,Garni Trojer,False,39032.0,Campo Tures,Garni Trojer,+39 0474 678124,S. Maurizio 9,http://www.garni-trojer.com,it,IT
DC3165A2C1254836A6C3EB08532333E6_REDUCED,LTS,True,HotelPension,46.5137,11.2289,Garni Trübenbach,False,39010.0,Andriano,Garni Trübenbach,+39 0471 510049,"Via Hocheppan, 11",http://www.truebenbach-andrian.it,it,IT
314FCC346AF511D183CB0020AFF9F8D5_REDUCED,LTS,True,HotelPension,46.6994,12.3544,Garni Tschurtschenthaler,False,39030.0,Sesto,Garni Tschurtschenthaler,+39 0474 710284,Via Europa 7,https://www.tschurtschenthaler.eu,it,IT
32001AEAAA1311D1926F00805A150B0B_REDUCED,LTS,True,HotelPension,46.608851,11.567029,Garni Tschutscher Hof,False,39040.0,Laion,Garni Tschutscher Hof,+39 0471 655674,"Mitterweg, 2",http://www.garni-tschutscherhof.it,it,IT
991C444FAF8611D198A50020AF553E00_REDUCED,LTS,False,HotelPension,46.453825,11.271973,Garni Überetscherhof,False,39057.0,Eppan,Garni Überetscherhof,+39 0471 662267,Umfahrungsstraße 13,,it,IT
BFA743FFCCB611D3B0850060080F0D7A_REDUCED,LTS,True,HotelPension,46.655,11.0351,Garni Ulrichshof,False,39025.0,Plaus,Garni Ulrichshof,+39 0473 660127,Via Segheria 8,http://www.ulrichshof.it,it,IT
ACC5331676F211D18F2900A02427D15E_REDUCED,LTS,True,HotelPension,46.6011,11.1631,Garni Unteranger,False,39011.0,Lana,Garni Unteranger,+39 0473 561273,Via Schnatterpeck 27,http://www.unteranger.it,it,IT
118938F0C0CD11D2AE71004095429799_REDUCED,LTS,True,HotelPension,46.6767,11.1803,Garni Unterhaslerhof,False,39012.0,Merano,Garni Unterhaslerhof,+39 0473 233326,Via Planta 12,http://www.unterhaslerhof.com,it,IT
6B4DA7FC726A11D2AE6600104BB288F4_REDUCED,LTS,True,HotelPension,46.519077,11.260681,Garni Unterspeiser,False,39018.0,Terlano,Garni Unterspeiser,+39 0471 257073,Chiusa 28,http://www.garni-unterspeiser.it,it,IT
A9E90B8D779111D1957700805A150B0B_REDUCED,LTS,False,HotelPension,46.829249,10.521509,Garni Vergissmeinnicht,False,39027.0,Resia,Garni Vergissmeinnicht,+39 0473 633150,paese nuovo 18,http://www.garni-vergissmeinnicht.com,it,IT
C0DF9ADD76D911D18F2900A02427D15E_REDUCED,LTS,True,HotelPension,46.555446,11.73708,Garni Vergissmeinnicht,False,39048.0,Selva - Val Gardena,Garni Vergissmeinnicht,+39 0471 794449,Str. La Sëlva 96,http://www.vergissmeinnicht.it,it,IT
A13BD552737711D4AB250050DA6D1102_REDUCED,LTS,True,HotelPension,46.5806,11.8992,Garni Villa Alba,False,39036.0,La Villa,Garni Villa Alba,+39 0471 847027,Str. Colz 116,http://www.villaalba.bz.it,it,IT
162745707FA111D2A14100A0246F59E1_REDUCED,LTS,True,HotelPension,46.7351,12.2172,Garni Villa Bachmann,False,39034.0,Dobbiaco,Garni Villa Bachmann,+39 0474 972224,Via G. Mahler 28,http://www.villabachmann.it,it,IT
8B90E17DE56ED76166D7162641A9B790_REDUCED,LTS,True,HotelPension,46.667547,11.154124,Garni Villa Betty,False,39012.0,Merano,Garni Villa Betty,+39 0473 449968,Via F. Petrarca 51,http://www.garnivillabetty.it/,it,IT
A9E90C3F779111D1957700805A150B0B_REDUCED,LTS,True,HotelPension,46.8287,10.521239,Garni Villa Claudia Augusta,False,39027.0,Resia,Garni Villa Claudia Augusta,+39 0473 633160,paese nuovo 5,http://www.ziernhoeld.it,it,IT
824D85E429E711D599D20050DA7125DB_REDUCED,LTS,True,HotelPension,46.5739,11.6731,Garni Villa Demetz,False,39046.0,Ortisei - Val Gardena,Garni Villa Demetz,+39 0471 796381,Str. Rezia 88,,it,IT
A80F9AA92E9711D2B6650020AFB782AB_REDUCED,LTS,True,HotelPension,46.555004,11.761806,Garni Villa Gardena-Gardenahotels,False,39048.0,Selva - Val Gardena,Garni Villa Gardena-Gardenahotels,+39 0471 794602,Str. Pitla Cir 6,https://www.gardenahotels.com/it/villa-gardena/bb-e-appartamenti/,it,IT
C0DF9B1076D911D18F2900A02427D15E_REDUCED,LTS,True,HotelPension,46.5547,11.7407,Garni Villa Insam,False,39048.0,Selva - Val Gardena,Garni Villa Insam,+39 0471 794122,Str. La Sëlva 67,http://www.villainsam.it,it,IT
2A6D34AB315C11D486470050044B7053_REDUCED,LTS,True,HotelPension,46.5533,11.8547,Garni Villa Mersa,False,39033.0,Colfosco,Garni Villa Mersa,+39 0471 836441,Str. Col Pradat 18,http://www.villamersa.it,it,IT
8748410993E311D1924700805A150B0B_REDUCED,LTS,True,HotelPension,46.3833,11.2497,Garni Vogelmaierhof,False,39052.0,Caldaro,Garni Vogelmaierhof,+39 0471 960003,San Giuseppe al Lago 37,http://www.vogelmaierhof.com,it,IT
A2E208BCC4B211D19C5D006097AF193B_REDUCED,LTS,True,HotelPension,46.776371,11.949971,Garni Volgger,False,39031.0,Riscone,Garni Volgger,+39 0474 548457,Prack zu Asch 16 a,http://www.garni-volgger.com,it,IT
11893950C0CD11D2AE71004095429799_REDUCED,LTS,True,HotelPension,46.6701,11.1824,Garni Waidmannhof,False,39012.0,Merano,Garni Waidmannhof,+39 0473 234766,Via Planta 2,http://www.waidmannhof.com,it,IT
